Soil.Fertility,Light,Temperature,pH,Slope,Species,Tree.Age,BIO_GR
-0.2639193420021165,-0.8515993646113493,1.8414477879281963,0.7566502945457205,0.5033787069324306,ACP,35,0.06932762453826569
0.3168137469423274,-1.471334169540724,1.199873910933125,0.13575721589757306,0.22009686974080322,ACSA,27,0.2187450415490636
0.29695708175901625,-1.4387480788481726,1.4497768244699114,0.4256133208684502,-0.6651599396947564,BEPO,15,1.384124562181323
0.20883834951479305,-0.8772530760755789,1.4939207243182746,-0.8593512066263026,0.9353733558261358,COA,17,0.4865214668749416
-0.2680987956093748,-0.9992391526779224,1.4369893196745112,-0.24145050344314356,0.35236414234677965,COA,19,0.26285044226186965
-0.024355433834209603,-1.0206894370228317,1.8310899362396087,0.29098359276065827,-0.7124408117134945,FAG,17,0.3553640385717968
0.061238854038343796,-1.3435758878057236,1.346327781947436,0.3009205384848865,-1.5160097164690416,POG,16,1.0194979008563356
0.02030936478769186,-1.2467255782925653,1.375764232314571,-0.13802599011113198,0.22793406936502936,QUR,15,0.2895997503218878
-0.07021621406384969,-1.2756629947498312,1.4504304832060106,0.3707949911121472,-0.24497260275468194,SOA,19,0.37599384528980084
-0.8958467890408468,0.33860657233494157,1.1610967061366082,-0.09720510512299231,0.7448459574846824,ACP,29,0.1401214174766519
-1.1833994534333514,0.09217137654851917,1.439278639336516,0.15699718272948218,1.4017369620600342,ACP,30,0.10603825734427914
-1.309450749864789,0.2813372782191808,2.3175651953367744,1.7672349964690255,2.0720301962294667,ACSA,49,0.1037071350377465
-0.2882239876924012,-0.5867418427007451,1.8875805519275677,0.6080299908883616,-1.7087195231576853,BEA,51,0.07153644691951665
-1.025055065591402,0.12011645941916413,2.1360382867202676,1.3244960882194545,0.8356811563202258,COA,23,0.2018394760974137
-0.641753320253573,-0.3464836382360272,2.1037399732307787,1.4855244489947304,-0.0694741931280851,FRA,32,0.09618730272099658
-0.3700668978434162,-0.27996768876175937,2.4155809234007064,1.006965621864,1.0380642313555166,OSV,17,0.4414074010886739
-1.667482793446599,1.2387352775382265,-1.2276900131429473,-0.45450156700104255,-0.43120632664843134,ACSP,15,0.38228398368939337
-1.7584827757692314,1.8595918582846827,-0.2170256904575777,0.6512527287662478,-0.160931405021064,ACSP,12,0.2518564330701522
-1.341053403540194,1.8323976197500154,0.05495882077649912,0.086782609757416,0.09164300343832818,FAG,43,0.046830065104464476
-2.786698233996964,2.238616122401599,-0.5892349680208875,0.5238522347424167,-0.4073908617540204,OSV,27,0.08198482542982362
-2.362563868436908,1.719543442833853,-1.0353758418633359,-0.09107859998275396,-0.5394399455586608,PRV,15,0.35211821374353336
-1.4089850287154606,1.1250561843681963,-1.3092064181967442,-1.5263607670412043,-0.505349050591087,ULA,39,0.10963189098676109
-0.7688965806490685,1.2693263233230694,-0.289031811350655,-0.49593076469378095,-0.1654798262672474,ACP,36,0.0868999188579269
-1.3358176541038531,1.3356811969238465,-0.6885394472709918,-0.3904450610473898,-0.24303523512136743,ACSA,29,0.1452690449178964
-0.7656511729862073,1.430296358625983,0.13618873106749896,-0.8914832468115296,1.1906679462859684,BEA,15,1.0374334378379315
-1.2302796395794793,1.5321201206772277,0.14328166632049777,0.7337533663729463,0.004180745446236467,BEA,15,0.8325737043411207
-1.8589882287076347,1.826216105828529,-0.254301789483197,0.11878922205256814,0.5796946114106423,OSV,25,0.2737930070292753
-2.1141023686446356,1.4288367254759449,-0.49911169708004866,1.029547877002099,-0.46755036422774165,TIA,11,0.41925265609843404
-1.9574966190052578,1.9930045968383574,0.5359456720080679,0.4096466762559615,-0.2835856704316931,TIA,17,0.30456580762320656
-1.3008721219269834,1.334021441979258,-0.5169400404429779,0.16487247458415952,-1.520715455870951,ULA,55,0.09199529076276138
1.051799106468212,0.8799958603406527,-0.27278829887877776,-1.1936825967030569,0.813117363213369,ACP,14,1.4715146479635381
1.0099409965278296,0.6353529810734692,-0.5242265677850021,-0.5723706922384985,0.5002607674513957,ACR,16,0.7165871481291314
1.1701510506244628,1.3751012942258551,-0.010644933645057822,-2.164132481691913,1.4276300544114167,ACR,20,0.3184242550987602
1.0646188729894095,0.6787492837250705,-0.448201693801044,-0.5687440466499988,0.5430800446451929,ACSP,14,0.968241458142808
1.1186336213760835,0.8817710553136814,-0.15780327961608132,-1.174792082177211,0.6399419452628823,ACSP,13,0.9407839451994973
1.1898329776720922,0.668227977422939,-0.3111999594052465,-0.7175173501899187,0.6393070399031902,AMSP,28,0.1267729015763527
1.4924240872308954,1.4374541229865965,0.11750751078351955,-1.6604516905086206,0.3226696022508633,BEPA,42,0.059328371483396064
1.1060354746169898,1.455158200896788,-0.1301429724439302,-2.2236758533441985,1.2734084905423273,BEPA,15,1.0916959298082043
1.0841600216973029,0.7433568450572411,-0.37750192918095493,-0.7338596005793255,-0.2603557124135966,BEPA,9,2.6533131354411124
1.0735736726495742,0.6146737580355272,-0.32930986720001765,-0.4264603340688315,-0.6225201690263991,BEPO,11,0.7548416620921974
1.145971347754988,1.1794955293027047,-0.19887558215764878,-1.7559131676518567,0.7714880136713971,FRA,15,1.0700105338584702
1.0848311843506002,0.9180640055613009,-0.3897334457740197,-1.3307717917598947,0.5734534174856964,PRP,17,0.2194612347816193
1.1632824593909588,0.9928888927682474,-0.19590961373892796,-1.4107790962510653,0.7651338455510305,PRP,NA,NA
1.092803974572988,1.3661231037396628,-0.25757323848065483,-1.9213640752175698,1.3521048148180463,SOA,14,5.009752658142538
1.1470885994692852,0.9451640523856665,-0.06796822132825724,-1.1921630154686842,0.4943017106301678,ULA,28,0.49155779184938087
1.0838125513499253,0.34186763971164646,-0.16127067716366233,-0.22711439746814177,0.6594735653911842,ACP,21,0.681867529541903
0.9744423216397978,0.37497651975980373,-0.31353110299535153,-0.7051332972901994,0.5537469451725867,ACR,32,0.11671499397110502
0.8895205344909222,0.38431007662071526,0.050770970749918445,-0.45179499965828007,-1.109213683312663,AMSP,44,0.04421966842229716
1.0363317469558768,0.2480327243994638,-0.05345874659930448,-0.10552131690931861,-0.9464807349084103,BEPO,24,0.4758868674003843
1.0506553898681323,0.3578755412986293,0.031085335673897888,-0.19575185266586625,0.10872244482689608,COA,5,1107.4085975239211
0.9262932280053399,0.4151327517716046,0.08795010693478479,-0.13295723861923459,-0.760273722677452,COA,19,0.30653600477154097
1.0518520701568654,0.42306350809310145,-0.11395139269714467,-0.4885223737213662,0.012870408483433946,FRA,22,0.12436043207613993
0.9066651938082927,0.39509699002644305,-0.08816108671797958,0.3320791336867869,0.5788762163025996,POG,16,0.35479249203651003
0.9969211659129078,0.3239648467716416,-0.11289872237296074,-0.14893241030238014,-0.7983362995625058,PRS,32,0.07978145931821733
1.112886684591445,0.8028760525823909,0.15921800887320592,-0.9560694095590798,1.1699532116243432,QUR,16,0.5199448114812993
0.9764034607215556,0.3610922982429746,-0.18265727028484868,-0.0803952683274051,0.5687400240475279,TIA,23,0.10569743058648129
0.9691685680124132,0.4025041632490046,-0.20648297429152795,-0.5381151969624802,0.13123227038639299,TIA,8,14.971497423139688
0.7680876167891229,0.90348327987106,-0.2452330323039631,-1.3122710122102792,1.546883269439024,ULA,13,0.2957598054386711
0.618905984387167,0.4679030284021947,2.4695863328195355,-0.4022282217866926,0.3365583604963137,ACR,39,0.08665528056556698
0.3068320161815857,0.1484904149873873,1.1088069254681008,0.4978042465984206,0.6273230711130172,ACR,25,0.15327755600230905
0.2402870057060047,0.34868919390136427,1.0525963436640184,-0.02657751667264177,-0.9504856850057872,ACSA,38,0.05775925487386029
-2.684034964007737,1.7980682873790457,1.23477030380632,1.8160370687616723,2.765574736101346,BEA,28,0.10304975193434848
0.9686422753075867,0.25834753199051813,-0.0334391340335254,-0.09994702259586576,0.43154204562688603,BEPO,8,9.58268397655214
1.098146178860763,0.17933796652341683,0.7759994968801305,-0.09705854025433659,1.2797542835872873,POB,5,-71.1413542777183
0.6741531101465479,0.6212402847791838,1.0269120608563924,-0.3948799748384745,0.14127992811025156,POD,9,19.371723291491868
0.32202624898863164,0.045432882673459914,0.7103854150947315,0.8903304036304882,0.5297612335181268,POT,10,2.778224961760969
0.3055458920721615,0.11709663332729595,0.6030050364852079,0.7671284253104748,0.8667838417968149,POT,10,1.0479158801830466
0.44658767762737606,0.11768802459826447,0.855020362168266,0.6322933746709009,1.1061680298974643,PRS,33,0.054817950200222905
0.40284268560812475,0.40749998745056354,0.9000809598714234,-0.0905013633551023,1.301973588005722,TIA,11,0.4809114849418391
0.4472268319734281,0.47070445020508916,0.8821863494672392,-0.46126044602197835,0.9882761752612852,ULA,34,0.06688474605696641
0.26895207646626523,0.3972375924967452,1.3840037074914746,0.18879531160529667,-1.6606643964629746,ULA,27,0.08803135961328137
1.5597652637204584,-0.39716545251649565,-0.7968305614994646,1.6369047521553457,2.0216889765711525,BEPO,7,66.11732016112292
1.3755791239137138,-0.08196311659005616,-0.11312617135310897,1.922132137879333,1.7638142580073013,POD,14,1.2596618948616156
1.3518368990644882,-0.40531501535705744,-1.075169316206099,2.9932650730076604,2.3770956733643493,POD,9,342.13301265821735
1.5222828632449554,-0.15425012338261007,-0.2449154598608263,0.7795407949847325,1.4232904848322505,POT,9,9.980196009499261
0.30461446349291843,0.6389515400335245,1.9772203109342201,1.3355304369543284,1.1179639806895554,POB,17,0.2030083803922363
1.3564090484373612,0.2318888310602016,-0.2813611400244283,0.4594158273958117,-0.02065566214057911,AMSP,23,0.23011432781682367
1.2253981105544178,-0.2521598879539846,-0.6162130818674548,1.1565995363024382,0.19931481377434165,BEPO,9,6.362440617241227
0.6650957350771199,0.1453474260715078,0.25013744885868266,0.8190593863239731,-0.7840469491226385,CAC,19,0.5539648453381621
-0.4726616270381495,1.0392442303166307,0.010864729919145832,1.1934230166074977,0.1919504067894626,COA,17,0.2030547391474034
0.891037986101312,0.3491781052981372,0.10153848759017935,0.7211820979597064,-0.4240500294532101,COA,18,0.27160186043310874
0.698972799143156,-0.3229656864373405,-0.3350979320323253,0.5677375741966952,-0.8303348494616937,FAG,46,0.0625305421204603
0.6822836470655091,-0.3368221576082347,-0.2675858936656724,1.2744664508391195,0.19011327651472412,FRA,25,0.3638951048651476
0.924866438632136,-0.11245640614894689,-0.30104034795068496,1.2153122358227306,-0.2677027430260868,POB,11,0.5920169659846328
0.8217127439525658,-0.03246067727523799,-0.35710463571990064,1.2237463224704,-0.24026957150454858,POB,21,0.18595023927425672
1.2421387056597397,-0.15663754799628912,-0.2401579637838656,1.40575190897208,0.18040534481524365,POD,21,0.24719795848208637
1.2171868881607568,-1.1828376007419363,-2.2407345859634953,2.1314511825329885,1.0256912752075422,POD,21,0.22938322493063254
1.2693831199466887,0.23386198426828922,-0.22735534836402943,0.8915168810589269,0.31736849960942864,POD,21,0.24337014934525758
1.0765467484568993,-0.25160134521088656,-0.6719538635780903,1.8670044502979015,-1.4313106969140046,POG,14,0.44478123816614984
0.9356802130157478,-0.8205718287527266,-1.532505520098196,1.202966277838922,-0.00596125003658006,POG,14,1.769058986528995
